id	higherClassification	bed	catalogNumber	modified	formation	genus	occurrenceRemarks	coordinatePrecision	sex	dateIdentified	taxonRank	maximumDepthInMeters	otherCatalogNumbers	subgenus	county	typeStatus	locality	stateProvince	recordNumber	identifiedBy	collectionCode	continent	lifeStage	preparations	phylum	kingdom	decimalLatitude	scientificNameAuthorship	decimalLongitude	group	type	family	maximumElevationInMeters	recordedBy	countryCode	country	references	waterBody	informationWithheld	minimumElevationInMeters	class	order	individualCount	language	nomenclaturalStatus	identificationRemarks	verbatimEventDate	fieldNotes	institutionCode	eventDate	member	basisOfRecord	scientificName	minimumDepthInMeters
ark:87286/B2/3a817638-a751-4327-9ad6-b8d8d12e52bb	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015244	2009-06-17 16:18:16.0		Justicia	White flowers. 4 stamens. 2 long with 2 shorter stamens attached to filaments of the long stamen. Lower lip of [corolla] with purple spots at base. Lower 3-lobed, upper lip 2-lobed.		Undetermined		Variety					Nontype	Florida; Escambia County; marsh bordering Escambia River near State Road 4.		2779		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		P. L. Redfearn, Robert Kral	US	UNITED STATES	http://www.morphbank.net/82132				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1956-07-21		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/53fd96a3-67b5-468a-bbbd-7791f71af3fe	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015245	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; Gulf Costal Plain; River-bottom forest along Apalachicola River below Jim Woodruff Dam and hwy bridge.		16539		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		R. F. Thorne, R. A. Davidson	US	UNITED STATES	http://www.morphbank.net/82133				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1955-08-29		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/6d46086e-e1ca-4d07-8617-3b62c29ef980	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015246	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Gadsden County; Low pineland, 1 mi. W. Ochlockonee River on U.S. 90.		542		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		C. Jackson	US	UNITED STATES	http://www.morphbank.net/82134				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1951-05-05		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/fc3e84cc-0d57-4f0a-80fc-2097c4c696df	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015247	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Santa Rosa County; swampy woodland, along the Escambia River, west of Jay.		54765		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Robert K. Godfrey, H. Kurz	US	UNITED STATES	http://www.morphbank.net/82135				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1956-05-10		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/cebf24bc-65d7-4ee4-8617-582258ef9e7a	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. lanceolata		000015248	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; shores of Lake Seminole, N of Sneads.		61967		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Chapman) R.W. Long			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82136				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1962-05-19		PreservedSpecimen	Justicia ovata var. lanceolata	
ark:87286/B2/294ff8df-e6aa-4fea-baf0-535839439fe9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015249	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Marion County; hardwood forest between Orange Creek and Orange Springs; Orange Springs, FL; north and west of SR 315 and east of SR 21.		12369		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Cecil R Slaughter	US	UNITED STATES	http://www.morphbank.net/82137				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	2001-04-06		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/f7858cd2-9d92-401f-a21b-f4d1c0a90932	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015250	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Clay County; Black Creek Ravines Conservation Area (N of Rte 218, E of Green Rd), ca. 1 air mi E of Middleburg; on Black Creek floodplain in NE sector of area.		18670		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82138				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1999-06-10		PreservedSpecimen	Justicia ovata	
ark:87286/B2/4f36fcb3-fb96-4750-9f99-9890a4baf3e4	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015251	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jefferson County; Clearing of hammock, along the Aucilla River, E of Newport.		57799		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82139				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1958-09-15		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/7de54392-bbab-4a84-836f-5527526eae3d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015252	2009-06-17 16:18:16.0		Justicia	plants with white flowers.		Undetermined		Variety					Nontype	Florida; Leon County; along the edge of Lake Talquin. About 1 mile east of the Dam.		2608		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey, P. L. Redfearn	US	UNITED STATES	http://www.morphbank.net/82140				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1956-07-10		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/2fdaa089-f3ee-4102-ae32-9c9367b98010	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015253	2009-06-17 16:18:16.0		Justicia	flowers light purple, with dark dots on whitish palate.		Undetermined		Variety					Nontype	Florida; Alachua County; at edge of Santa Fe River, 1/2 mi. above U.S. 441 bridge, n. of High Springs.		8766		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		D. B. Ward	US	UNITED STATES	http://www.morphbank.net/82141				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1974-06-22		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/c20d1e4d-4aba-420f-a4ae-d1443e744ca7	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015254	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Jefferson County; woodland along the Wacissa River.		73688		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82142				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1974-06-16		PreservedSpecimen	Justicia ovata	
ark:87286/B2/b6d65dfa-4901-4890-afb4-d27098ee3d8d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015255	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; moist woods on limestone outcropping at Marianna State Park.		240		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Richard S. Mitchell	US	UNITED STATES	http://www.morphbank.net/82143				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1960-06-05		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/0222eb8c-15b9-42f0-b2cf-455c06f20254	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015256	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Leon County; flood-plain of Ochlockonee River below Poison House Road in wildlife management area N of rte 20 and W of Tallahassee.		14455		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82144				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1993-07-21		PreservedSpecimen	Justicia ovata	
ark:87286/B2/f526dace-5122-45a9-8b41-d01ac64b21e4	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015257	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Liberty County; floodplain of Apalachicola River at gas pipline crossing W of Sweetwater community.		14276		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82145				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1993-05-12		PreservedSpecimen	Justicia ovata	
ark:87286/B2/11eb1a40-7f5f-4de8-a251-5cfeb04dcdbb	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015258	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Taylor County; woodland along the Aucilla River at Nuttals Rise.		59651		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82146				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1960-06-03		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/0e969faf-d7b3-40fb-881b-4327bbe5438a	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015259	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; along shores. Lake Seminole Wildlife Refuge area.		78		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Herbert Monoson	US	UNITED STATES	http://www.morphbank.net/82147				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1958-10-27		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/784eb40d-ab2e-4e9d-8d84-a2c3f170006c	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015260	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Levy County; floodplain forest, where temporarily innundated, Manatee Springs State Park.		67694		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82148				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1966-05-20		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/3738d297-1be8-48b9-8083-d483eff3cfd4	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015261	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Wakulla County; Deciduous flatwoods, between St. Marks and the Lower Bridge on the Wakulla River.		60029		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82149				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1960-07-07		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/cb8fe4d2-8b7f-490d-93d7-8374c28bf32b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015263	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Levy County; Manatee Springs State Park.		314		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Jean W. Wooten	US	UNITED STATES	http://www.morphbank.net/82150				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1966-05-18		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/e63fbfd2-16b7-4b92-bcbf-122df1349e34	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015264	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Gadsden County; swamp, Little River, between Havana and Quincy.		74856		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82151				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1976-04-23		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/6a4cf532-a913-4439-a0e0-893eaf607740	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015265	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Leon County; near water edge at Natural Bridge, SE of Tallahassee.		5233		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82152				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1981-05-13		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/5093301a-2f7b-42fc-a2e4-6a1d480e1e18	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015266	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Jackson County; swamp, floodplain of Cowarts Creek, W of Malone.		74821		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82153				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1976-04-21		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/13b030e8-b77c-468b-a8c1-8d64175c1a37	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015267	2009-06-17 16:18:16.0		Justicia			Undetermined		Species					Nontype	Florida; Wakulla County; areas along roadside, St. Marks Lighthouse road 2 mi SW of Newport.		4640		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82154				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1978-08-03		PreservedSpecimen	Justicia ovata	
ark:87286/B2/2f6480f1-1efa-4234-b908-2bf1c227f3b6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata Justicia ovata var. ovata		000015268	2009-06-17 16:18:16.0		Justicia			Undetermined		Variety					Nontype	Florida; Wakulla County; Swamp forest along the Wakulla River, at Lower Bridge.		62866		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82155				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1963-05-25		PreservedSpecimen	Justicia ovata var. ovata	
ark:87286/B2/e7471e4b-9983-4690-b38e-8110fcf6fc5a	Plantae Tracheobionta Magnoliophyta Magnoliopsida Asteridae Scrophulariales Acanthaceae Justicia Justicia ovata		000015269	2009-06-17 16:18:16.0		Justicia	Herb; flowers violet, 2-lipped.		Undetermined		Species					Nontype	Florida; Suwannee County; six miles NW of Fort White off of CR 238 in Ichetucknee Springs State Park. Ca. 3.2 miles SE of North Entrance of W side of river under 2nd power line; edge of floodplain.		890		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		(Walt.) Lindau			PreservedSpecimen	Acanthaceae		Brenda Herring, Don Herring	US	UNITED STATES	http://www.morphbank.net/82156				Magnoliopsida	Scrophulariales		en	accepted				Florida State University	1992-08-08		PreservedSpecimen	Justicia ovata	
ark:87286/B2/fc5859ef-d2ce-4057-947f-e354d5ba32a5	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera grandiflora		000003819	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Walton County; along Senterfitt Rd near streamlet, 0.31 mi from Nelson Rd junction (SW of DeFuniak Springs).		16031		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L'Hér. ex Ait.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82276				Magnoliopsida	Myrtales		en	accepted				Florida State University	1995-10-27		PreservedSpecimen	Oenothera grandiflora	
ark:87286/B2/eefa5622-d301-4dd6-8653-258a162a49ca	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera humifusa		000003820	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Walton County; dunes and swales near beach in Four Mile Village on Coffeen Nature Preserve, S of hiway 98 and E Sandestin.		12493		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Nutt.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82277				Magnoliopsida	Myrtales		en	accepted				Florida State University	1989-10-22		PreservedSpecimen	Oenothera humifusa	
ark:87286/B2/278a01be-b5ac-430c-b6bc-0adf860e60b1	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013859	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Franklin County; along edge if bridge over Whiskey George Creek at edge of rte 65; ca. 6 air mi N of town of Eastpoint.		10011		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82278				Magnoliopsida	Myrtales		en	accepted				Florida State University	1986-10-08		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/e74bd8dd-4563-4c7a-9bdd-5cd63a6b7575	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013860	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Nassau County; bordering Pigeon Creek Rd to Hopkins Landing of St. Mary River just ENE of Boulogne.		19470		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82279				Magnoliopsida	Myrtales		en	accepted				Florida State University	2000-09-16		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/c1772223-188b-4134-b707-b5fb12db7962	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013861	2009-06-17 16:18:16.0		Oenothera	Plant unbranched, 11 dm tall.		Undetermined		Species					Nontype	Florida; Franklin County; Whiskey George Creek drainage of Tate Hell Swamp. Tower Rd. 3 miles N of Buck Siding Rd.		18426		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82280				Magnoliopsida	Myrtales		en	accepted				Florida State University	1998-08-28		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/0b2edbce-cac8-4a5a-84a7-a020e1e2012b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013862	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Leon County; Elinor Klapp-Phipps Park, W of Meridian Rd, N of Tallahassee; along N side of trail between markers 1 and 2.		16969		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82281				Magnoliopsida	Myrtales		en	accepted				Florida State University	1996-09-04		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/c973b124-e643-4089-a0df-8815ff8d9643	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013863	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Jefferson County; on main track to Mays Pond Plantation landing, 1.3 miles W of graded county road, 4.5 miles south of CR-259.		163		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		K. Craddock Burks	US	UNITED STATES	http://www.morphbank.net/82282				Magnoliopsida	Myrtales		en	accepted				Florida State University	1988-10-26		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/3cec34b2-38fd-4748-932f-e5cba98aa415	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013864	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Leon County; at Freemen Creek Bridge on route 267, ca. 2.7 miles E of Bloxham.		12228		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82283				Magnoliopsida	Myrtales		en	accepted				Florida State University	1989-09-01		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/e20501f9-c6fa-4e13-bd7d-620f42df7133	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013865	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Jackson County; Apalachee Game Management Area. 4 mi. N. of Sneads on Co. 271; near the road.		820		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Gary R. Knight	US	UNITED STATES	http://www.morphbank.net/82284				Magnoliopsida	Myrtales		en	accepted				Florida State University	1982-09-18		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/03fc87ed-6314-443c-a6af-58cfbf9c0cee	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013866	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Madison County; bordering wet pinewoods along connector road between route 150 and highway 221, south of I-10, ca. 3.5 miles SSW of Greenville.		6228		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82285				Magnoliopsida	Myrtales		en	accepted				Florida State University	1982-10-07		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/a4e2e5bf-d097-4c8f-95c1-3f3fafa6743d	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013867	2009-06-17 16:18:16.0		Oenothera	Plants 1-2m tall.		Undetermined		Species					Nontype	Florida; Wakulla County; along the Lighthouse Road.		64625		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82286				Magnoliopsida	Myrtales		en	accepted				Florida State University	1964-09-13		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/a3f8d731-b203-49ae-abff-e1f6a253d1cf	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013868	2009-06-17 16:18:16.0		Oenothera	1.5m tall; red stemmed; specimen is one branch.		Undetermined		Species					Nontype	Florida; Leon County; vicinity of Tallahassee.		52462		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82287				Magnoliopsida	Myrtales		en	accepted				Florida State University	1954-09-12		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/dcda3a78-c294-4341-acd3-94c6436e3c65	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera biennis		000013869	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Liberty County; Torreya State Park.		73117		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82288				Magnoliopsida	Myrtales		en	accepted				Florida State University	1973-10-28		PreservedSpecimen	Oenothera biennis	
ark:87286/B2/564102d0-9734-4013-89dc-577863518ad2	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013870	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Franklin County; bordering hiway 319, just north of St. James firetower, 7.3 air miles south of Sopchoppy.		7472		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82289				Magnoliopsida	Myrtales		en	accepted				Florida State University	1984-08-20		PreservedSpecimen	Oenothera curtissii	
